Resultados de Detección de Fuego:

Imágenes con FUEGO:
F635.jpg: Sí (Detección Correcta)
F636.jpg: Sí (Detección Correcta)
F637.jpg: Sí (Detección Correcta)
F638.jpg: Sí (Detección Correcta)
F639.jpg: Sí (Detección Correcta)
F64.jpg: Sí (Detección Correcta)
F640.jpg: Sí (Detección Correcta)
F641.jpg: Sí (Detección Correcta)
F642.jpg: Sí (Detección Correcta)
F643.jpg: Sí (Detección Correcta)
F644.jpg: Sí (Detección Correcta)
F645.jpg: Sí (Detección Correcta)
F646.jpg: Sí (Detección Correcta)
F647.jpg: Sí (Detección Correcta)
F648.jpg: Sí (Detección Correcta)
F649.jpg: Sí (Detección Correcta)
F65.jpg: Sí (Detección Correcta)
F650.jpg: Sí (Detección Correcta)
F651.jpg: Sí (Detección Correcta)
F652.jpg: Sí (Detección Correcta)
F653.jpg: Sí (Detección Correcta)
F654.jpg: Sí (Detección Correcta)
F655.jpg: Sí (Detección Correcta)
F656.jpg: Sí (Detección Correcta)
F657.jpg: Sí (Detección Correcta)
F658.jpg: Sí (Detección Correcta)
F659.jpg: Sí (Detección Correcta)
F66.jpg: Sí (Detección Correcta)
F660.jpg: Sí (Detección Correcta)
F661.jpg: Sí (Detección Correcta)
F662.jpg: Sí (Detección Correcta)
F663.jpg: Sí (Detección Correcta)
F664.jpg: Sí (Detección Correcta)
F665.jpg: Sí (Detección Correcta)
F666.jpg: Sí (Detección Correcta)
F667.jpg: Sí (Detección Correcta)
F668.jpg: Sí (Detección Correcta)
F669.jpg: Sí (Detección Correcta)
F67.jpg: Sí (Detección Correcta)
F670.jpg: Sí (Detección Correcta)
F671.jpg: Sí (Detección Correcta)
F672.jpg: Sí (Detección Correcta)
F673.jpg: Sí (Detección Correcta)
F674.jpg: Sí (Detección Correcta)
F675.jpg: Sí (Detección Correcta)
F676.jpg: Sí (Detección Correcta)
F677.jpg: Sí (Detección Correcta)
F678.jpg: Sí (Detección Correcta)
F679.jpg: Sí (Detección Correcta)
F68.jpg: Sí (Detección Correcta)
F680.jpg: Sí (Detección Correcta)
F681.jpg: Sí (Detección Correcta)
F682.jpg: Sí (Detección Correcta)
F683.jpg: Sí (Detección Correcta)
F684.jpg: Sí (Detección Correcta)
F685.jpg: Sí (Detección Correcta)
F686.jpg: Sí (Detección Correcta)
F687.jpg: Sí (Detección Correcta)
F688.jpg: Sí (Detección Correcta)
F689.jpg: Sí (Detección Correcta)
F69.jpg: Sí (Detección Correcta)
F690.jpg: Sí (Detección Correcta)
F691.jpg: Sí (Detección Correcta)
F692.jpg: Sí (Detección Correcta)
F693.jpg: Sí (Detección Correcta)
F694.jpg: Sí (Detección Correcta)
F695.jpg: Sí (Detección Correcta)
F696.jpg: Sí (Detección Correcta)
F697.jpg: Sí (Detección Correcta)
F698.jpg: Sí (Detección Correcta)
F699.jpg: Sí (Detección Correcta)
F7.jpg: Sí (Detección Correcta)
F70.jpg: Sí (Detección Correcta)
F700.jpg: Sí (Detección Correcta)
F701.jpg: Sí (Detección Correcta)
F702.jpg: Sí (Detección Correcta)
F703.jpg: Sí (Detección Correcta)
F704.jpg: Sí (Detección Correcta)
F705.jpg: Sí (Detección Correcta)
F706.jpg: Sí (Detección Correcta)
F707.jpg: Sí (Detección Correcta)
F708.jpg: Sí (Detección Correcta)
F709.jpg: Sí (Detección Correcta)
F71.jpg: Sí (Detección Correcta)
F710.jpg: Sí (Detección Correcta)
F711.jpg: Sí (Detección Correcta)
F712.jpg: Sí (Detección Correcta)
F713.jpg: Sí (Detección Correcta)
F714.jpg: Sí (Detección Correcta)
F715.jpg: Sí (Detección Correcta)
F716.jpg: Sí (Detección Correcta)
F717.jpg: Sí (Detección Correcta)
F718.jpg: Sí (Detección Correcta)
F719.jpg: Sí (Detección Correcta)
F72.jpg: Sí (Detección Correcta)
F720.jpg: Sí (Detección Correcta)
F721.jpg: Sí (Detección Correcta)
F722.jpg: Sí (Detección Correcta)
F723.jpg: Sí (Detección Correcta)
F724.jpg: Sí (Detección Correcta)
F725.jpg: Sí (Detección Correcta)
F726.jpg: Sí (Detección Correcta)
F727.jpg: Sí (Detección Correcta)
F728.jpg: Sí (Detección Correcta)
F729.jpg: Sí (Detección Correcta)
F73.jpg: Sí (Detección Correcta)
F730.jpg: Sí (Detección Correcta)
F731.jpg: Sí (Detección Correcta)
F732.jpg: Sí (Detección Correcta)
F733.jpg: Sí (Detección Correcta)
F734.jpg: Sí (Detección Correcta)
F735.jpg: Sí (Detección Correcta)
F736.jpg: Sí (Detección Correcta)
F737.jpg: Sí (Detección Correcta)
F738.jpg: Sí (Detección Correcta)
F739.jpg: Sí (Detección Correcta)
F74.jpg: Sí (Detección Correcta)
F740.jpg: Sí (Detección Correcta)
F741.jpg: Sí (Detección Correcta)
F742.jpg: Sí (Detección Correcta)
F743.jpg: Sí (Detección Correcta)
F744.jpg: Sí (Detección Correcta)
F745.jpg: Sí (Detección Correcta)
F746.jpg: Sí (Detección Correcta)
F747.jpg: Sí (Detección Correcta)
F748.jpg: Sí (Detección Correcta)
F749.jpg: Sí (Detección Correcta)
F75.jpg: Sí (Detección Correcta)
F750.jpg: Sí (Detección Correcta)
F751.jpg: Sí (Detección Correcta)
F752.jpg: Sí (Detección Correcta)
F753.jpg: Sí (Detección Correcta)
F754.jpg: Sí (Detección Correcta)
F755.jpg: Sí (Detección Correcta)
F756.jpg: Sí (Detección Correcta)
F757.jpg: Sí (Detección Correcta)
F758.jpg: Sí (Detección Correcta)
F759.jpg: Sí (Detección Correcta)
F76.jpg: Sí (Detección Correcta)
F760.jpg: Sí (Detección Correcta)
F761.jpg: Sí (Detección Correcta)
F762.jpg: Sí (Detección Correcta)
F763.jpg: Sí (Detección Correcta)
F764.jpg: Sí (Detección Correcta)
F765.jpg: Sí (Detección Correcta)
F766.jpg: Sí (Detección Correcta)
F767.jpg: Sí (Detección Correcta)
F768.jpg: Sí (Detección Correcta)
F769.jpg: Sí (Detección Correcta)
F77.jpg: Sí (Detección Correcta)
F770.jpg: Sí (Detección Correcta)
F771.jpg: Sí (Detección Correcta)
F772.jpg: Sí (Detección Correcta)
F773.jpg: Sí (Detección Correcta)
F774.jpg: Sí (Detección Correcta)
F775.jpg: Sí (Detección Correcta)
F776.jpg: Sí (Detección Correcta)
F777.jpg: Sí (Detección Correcta)
F778.jpg: Sí (Detección Correcta)
F779.jpg: Sí (Detección Correcta)
F78.jpg: Sí (Detección Correcta)
F780.jpg: Sí (Detección Correcta)
F781.jpg: Sí (Detección Correcta)
F782.jpg: Sí (Detección Correcta)
F783.jpg: Sí (Detección Correcta)
F784.jpg: Sí (Detección Correcta)
F785.jpg: Sí (Detección Correcta)
F786.jpg: Sí (Detección Correcta)
F787.jpg: Sí (Detección Correcta)
F788.jpg: Sí (Detección Correcta)
F789.jpg: Sí (Detección Correcta)
F79.jpg: Sí (Detección Correcta)
F790.jpg: Sí (Detección Correcta)
F791.jpg: Sí (Detección Correcta)
F792.jpg: Sí (Detección Correcta)
F793.jpg: Sí (Detección Correcta)
F794.jpg: Sí (Detección Correcta)
F795.jpg: Sí (Detección Correcta)
F796.jpg: Sí (Detección Correcta)
F797.jpg: Sí (Detección Correcta)
F798.jpg: Sí (Detección Correcta)
F799.jpg: Sí (Detección Correcta)
F8.jpg: Sí (Detección Correcta)
F80.jpg: Sí (Detección Correcta)
F800.jpg: Sí (Detección Correcta)
F801.jpg: Sí (Detección Correcta)
F802.jpg: Sí (Detección Correcta)
F803.jpg: Sí (Detección Correcta)
F804.jpg: Sí (Detección Correcta)
F805.jpg: Sí (Detección Correcta)
F806.jpg: Sí (Detección Correcta)
F807.jpg: Sí (Detección Correcta)
F808.jpg: Sí (Detección Correcta)
F809.jpg: Sí (Detección Correcta)
F81.jpg: Sí (Detección Correcta)
F810.jpg: Sí (Detección Correcta)
F811.jpg: Sí (Detección Correcta)
F812.jpg: Sí (Detección Correcta)
F813.jpg: Sí (Detección Correcta)
F814.jpg: Sí (Detección Correcta)
F815.jpg: Sí (Detección Correcta)
F816.jpg: Sí (Detección Correcta)
F817.jpg: Sí (Detección Correcta)
F818.jpg: Sí (Detección Correcta)
F819.jpg: Sí (Detección Correcta)
F82.jpg: Sí (Detección Correcta)
F820.jpg: Sí (Detección Correcta)
F821.jpg: Sí (Detección Correcta)
F822.jpg: Sí (Detección Correcta)
F823.jpg: Sí (Detección Correcta)
F824.jpg: Sí (Detección Correcta)
F825.jpg: Sí (Detección Correcta)
F826.jpg: Sí (Detección Correcta)
F827.jpg: Sí (Detección Correcta)
F828.jpg: Sí (Detección Correcta)
F829.jpg: Sí (Detección Correcta)
F83.jpg: Sí (Detección Correcta)
F830.jpg: Sí (Detección Correcta)
F831.jpg: Sí (Detección Correcta)
F832.jpg: Sí (Detección Correcta)
F833.jpg: Sí (Detección Correcta)
F834.jpg: Sí (Detección Correcta)
F835.jpg: Sí (Detección Correcta)
F836.jpg: Sí (Detección Correcta)
F837.jpg: Sí (Detección Correcta)
F838.jpg: Sí (Detección Correcta)
F839.jpg: Sí (Detección Correcta)
F84.jpg: Sí (Detección Correcta)
F840.jpg: Sí (Detección Correcta)
F841.jpg: Sí (Detección Correcta)
F842.jpg: Sí (Detección Correcta)
F843.jpg: Sí (Detección Correcta)
F844.jpg: Sí (Detección Correcta)
F845.jpg: Sí (Detección Correcta)
F846.jpg: Sí (Detección Correcta)
F847.jpg: Sí (Detección Correcta)
F848.jpg: Sí (Detección Correcta)
F849.jpg: Sí (Detección Correcta)
F85.jpg: Sí (Detección Correcta)
F850.jpg: Sí (Detección Correcta)
F851.jpg: Sí (Detección Correcta)
F852.jpg: Sí (Detección Correcta)
F853.jpg: Sí (Detección Correcta)
F854.jpg: Sí (Detección Correcta)
F855.jpg: Sí (Detección Correcta)
F856.jpg: Sí (Detección Correcta)
F857.jpg: Sí (Detección Correcta)
F858.jpg: Sí (Detección Correcta)
F859.jpg: Sí (Detección Correcta)
F86.jpg: Sí (Detección Correcta)
F860.jpg: Sí (Detección Correcta)
F861.jpg: Sí (Detección Correcta)
F862.jpg: Sí (Detección Correcta)
F863.jpg: Sí (Detección Correcta)
F864.jpg: Sí (Detección Correcta)
F865.jpg: Sí (Detección Correcta)
F866.jpg: Sí (Detección Correcta)
F867.jpg: Sí (Detección Correcta)
F868.jpg: Sí (Detección Correcta)
F869.jpg: Sí (Detección Correcta)
F87.jpg: Sí (Detección Correcta)
F870.jpg: Sí (Detección Correcta)
F871.jpg: Sí (Detección Correcta)
F872.jpg: Sí (Detección Correcta)
F873.jpg: Sí (Detección Correcta)
F874.jpg: Sí (Detección Correcta)
F875.jpg: Sí (Detección Correcta)
F876.jpg: Sí (Detección Correcta)
F877.jpg: Sí (Detección Correcta)
F878.jpg: Sí (Detección Correcta)
F879.jpg: Sí (Detección Correcta)
F88.jpg: Sí (Detección Correcta)
F880.jpg: Sí (Detección Correcta)
F881.jpg: Sí (Detección Correcta)
F882.jpg: Sí (Detección Correcta)
F883.jpg: Sí (Detección Correcta)
F884.jpg: Sí (Detección Correcta)
F885.jpg: Sí (Detección Correcta)
F886.jpg: Sí (Detección Correcta)
F887.jpg: Sí (Detección Correcta)
F888.jpg: Sí (Detección Correcta)
F889.jpg: Sí (Detección Correcta)
F89.jpg: Sí (Detección Correcta)
F890.jpg: Sí (Detección Correcta)
F891.jpg: Sí (Detección Correcta)
F892.jpg: Sí (Detección Correcta)
F893.jpg: Sí (Detección Correcta)
F894.jpg: Sí (Detección Correcta)
F895.jpg: Sí (Detección Correcta)
F896.jpg: Sí (Detección Correcta)
F897.jpg: Sí (Detección Correcta)
F898.jpg: Sí (Detección Correcta)
F899.jpg: Sí (Detección Correcta)
F9.jpg: Sí (Detección Correcta)
F90.jpg: Sí (Detección Correcta)
F900.jpg: Sí (Detección Correcta)
F901.jpg: Sí (Detección Correcta)
F902.jpg: Sí (Detección Correcta)
F903.jpg: Sí (Detección Correcta)
F904.jpg: Sí (Detección Correcta)
F905.jpg: Sí (Detección Correcta)
F906.jpg: Sí (Detección Correcta)
F907.jpg: Sí (Detección Correcta)
F908.jpg: Sí (Detección Correcta)
F909.jpg: Sí (Detección Correcta)
F91.jpg: Sí (Detección Correcta)
F910.jpg: Sí (Detección Correcta)
F911.jpg: Sí (Detección Correcta)
F912.jpg: Sí (Detección Correcta)
F913.jpg: Sí (Detección Correcta)
F914.jpg: Sí (Detección Correcta)
F915.jpg: Sí (Detección Correcta)
F916.jpg: Sí (Detección Correcta)
F917.jpg: Sí (Detección Correcta)
F918.jpg: Sí (Detección Correcta)
F919.jpg: Sí (Detección Correcta)
F92.jpg: Sí (Detección Correcta)
F920.jpg: Sí (Detección Correcta)
F921.jpg: Sí (Detección Correcta)
F922.jpg: Sí (Detección Correcta)
F923.jpg: Sí (Detección Correcta)
F924.jpg: Sí (Detección Correcta)
F925.jpg: Sí (Detección Correcta)
F926.jpg: Sí (Detección Correcta)
F927.jpg: Sí (Detección Correcta)
F928.jpg: Sí (Detección Correcta)
F929.jpg: Sí (Detección Correcta)
F93.jpg: Sí (Detección Correcta)
F930.jpg: Sí (Detección Correcta)
F931.jpg: Sí (Detección Correcta)
F932.jpg: Sí (Detección Correcta)
F933.jpg: Sí (Detección Correcta)
F934.jpg: Sí (Detección Correcta)
F935.jpg: Sí (Detección Correcta)
F936.jpg: Sí (Detección Correcta)
F937.jpg: Sí (Detección Correcta)
F938.jpg: Sí (Detección Correcta)
F939.jpg: Sí (Detección Correcta)
F94.jpg: Sí (Detección Correcta)
F940.jpg: Sí (Detección Correcta)
F941.jpg: Sí (Detección Correcta)
F942.jpg: Sí (Detección Correcta)
F943.jpg: Sí (Detección Correcta)
F944.jpg: Sí (Detección Correcta)
F945.jpg: Sí (Detección Correcta)
F946.jpg: Sí (Detección Correcta)
F947.jpg: Sí (Detección Correcta)
F948.jpg: Sí (Detección Correcta)
F949.jpg: Sí (Detección Correcta)
F95.jpg: Sí (Detección Correcta)
F950.jpg: Sí (Detección Correcta)
F951.jpg: Sí (Detección Correcta)
F952.jpg: Sí (Detección Correcta)
F953.jpg: Sí (Detección Correcta)
F954.jpg: Sí (Detección Correcta)
F955.jpg: Sí (Detección Correcta)
F956.jpg: Sí (Detección Correcta)
F957.jpg: Sí (Detección Correcta)
F958.jpg: Sí (Detección Correcta)
F959.jpg: Sí (Detección Correcta)
F96.jpg: Sí (Detección Correcta)
F960.jpg: Sí (Detección Correcta)
F961.jpg: Sí (Detección Correcta)
F962.jpg: Sí (Detección Correcta)
F963.jpg: Sí (Detección Correcta)
F964.jpg: Sí (Detección Correcta)
F965.jpg: Sí (Detección Correcta)
F966.jpg: Sí (Detección Correcta)
F967.jpg: Sí (Detección Correcta)
F968.jpg: Sí (Detección Correcta)
F969.jpg: Sí (Detección Correcta)
F97.jpg: Sí (Detección Correcta)
F970.jpg: Sí (Detección Correcta)
F971.jpg: Sí (Detección Correcta)
F972.jpg: Sí (Detección Correcta)
F973.jpg: Sí (Detección Correcta)
F974.jpg: Sí (Detección Correcta)
F975.jpg: Sí (Detección Correcta)
F976.jpg: Sí (Detección Correcta)
F977.jpg: Sí (Detección Correcta)
F978.jpg: Sí (Detección Correcta)
F979.jpg: Sí (Detección Correcta)
F98.jpg: Sí (Detección Correcta)
F980.jpg: Sí (Detección Correcta)
F981.jpg: Sí (Detección Correcta)
F982.jpg: Sí (Detección Correcta)
F983.jpg: Sí (Detección Correcta)
F984.jpg: Sí (Detección Correcta)
F985.jpg: Sí (Detección Correcta)
F986.jpg: Sí (Detección Correcta)
F987.jpg: Sí (Detección Correcta)
F988.jpg: Sí (Detección Correcta)
F989.jpg: Sí (Detección Correcta)
F99.jpg: Sí (Detección Correcta)
F990.jpg: Sí (Detección Correcta)
F991.jpg: Sí (Detección Correcta)
F992.jpg: Sí (Detección Correcta)
F993.jpg: Sí (Detección Correcta)
F994.jpg: Sí (Detección Correcta)
F995.jpg: Sí (Detección Correcta)
F996.jpg: Sí (Detección Correcta)
F997.jpg: Sí (Detección Correcta)
F998.jpg: Sí (Detección Correcta)
F999.jpg: Sí (Detección Correcta)
F1079.jpg: No (Detección Errónea)
F1090.jpg: No (Detección Errónea)
F552.jpg: No (Detección Errónea)
F563.jpg: No (Detección Errónea)

Imágenes SIN FUEGO:
NF1.jpg: No (Detección Correcta)
NF10.jpg: No (Detección Correcta)
NF100.jpg: No (Detección Correcta)
NF1000.jpg: No (Detección Correcta)
NF1001.jpg: No (Detección Correcta)
NF1002.jpg: No (Detección Correcta)
NF1003.jpg: No (Detección Correcta)
NF1004.jpg: No (Detección Correcta)
NF1005.jpg: No (Detección Correcta)
NF1006.jpg: No (Detección Correcta)
NF1007.jpg: No (Detección Correcta)
NF1008.jpg: No (Detección Correcta)
NF1009.jpg: No (Detección Correcta)
NF101.jpg: No (Detección Correcta)
NF1011.jpg: No (Detección Correcta)
NF1012.jpg: No (Detección Correcta)
NF1013.jpg: No (Detección Correcta)
NF1014.jpg: No (Detección Correcta)
NF1015.jpg: No (Detección Correcta)
NF1016.jpg: No (Detección Correcta)
NF1017.jpg: No (Detección Correcta)
NF1018.jpg: No (Detección Correcta)
NF1019.jpg: No (Detección Correcta)
NF102.jpg: No (Detección Correcta)
NF1020.jpg: No (Detección Correcta)
NF1021.jpg: No (Detección Correcta)
NF1022.jpg: No (Detección Correcta)
NF1023.jpg: No (Detección Correcta)
NF1024.jpg: No (Detección Correcta)
NF1025.jpg: No (Detección Correcta)
NF1026.jpg: No (Detección Correcta)
NF1027.jpg: No (Detección Correcta)
NF1028.jpg: No (Detección Correcta)
NF1029.jpg: No (Detección Correcta)
NF103.jpg: No (Detección Correcta)
NF1030.jpg: No (Detección Correcta)
NF1031.jpg: No (Detección Correcta)
NF1032.jpg: No (Detección Correcta)
NF1033.jpg: No (Detección Correcta)
NF1034.jpg: No (Detección Correcta)
NF1035.jpg: No (Detección Correcta)
NF1036.jpg: No (Detección Correcta)
NF1037.jpg: No (Detección Correcta)
NF1038.jpg: No (Detección Correcta)
NF1039.jpg: No (Detección Correcta)
NF104.jpg: No (Detección Correcta)
NF1040.jpg: No (Detección Correcta)
NF1041.jpg: No (Detección Correcta)
NF1042.jpg: No (Detección Correcta)
NF1043.jpg: No (Detección Correcta)
NF1044.jpg: No (Detección Correcta)
NF1045.jpg: No (Detección Correcta)
NF1046.jpg: No (Detección Correcta)
NF1047.jpg: No (Detección Correcta)
NF1048.jpg: No (Detección Correcta)
NF1049.jpg: No (Detección Correcta)
NF105.jpg: No (Detección Correcta)
NF1050.jpg: No (Detección Correcta)
NF1051.jpg: No (Detección Correcta)
NF1052.jpg: No (Detección Correcta)
NF1053.jpg: No (Detección Correcta)
NF1054.jpg: No (Detección Correcta)
NF1056.jpg: No (Detección Correcta)
NF1057.jpg: No (Detección Correcta)
NF1058.jpg: No (Detección Correcta)
NF1059.jpg: No (Detección Correcta)
NF106.jpg: No (Detección Correcta)
NF1060.jpg: No (Detección Correcta)
NF1061.jpg: No (Detección Correcta)
NF1062.jpg: No (Detección Correcta)
NF1063.jpg: No (Detección Correcta)
NF1064.jpg: No (Detección Correcta)
NF1065.jpg: No (Detección Correcta)
NF1066.jpg: No (Detección Correcta)
NF1067.jpg: No (Detección Correcta)
NF1068.jpg: No (Detección Correcta)
NF1069.jpg: No (Detección Correcta)
NF107.jpg: No (Detección Correcta)
NF1070.jpg: No (Detección Correcta)
NF1071.jpg: No (Detección Correcta)
NF1072.jpg: No (Detección Correcta)
NF1073.jpg: No (Detección Correcta)
NF1074.jpg: No (Detección Correcta)
NF1076.jpg: No (Detección Correcta)
NF1077.jpg: No (Detección Correcta)
NF1078.jpg: No (Detección Correcta)
NF1079.jpg: No (Detección Correcta)
NF108.jpg: No (Detección Correcta)
NF1080.jpg: No (Detección Correcta)
NF1081.jpg: No (Detección Correcta)
NF1083.jpg: No (Detección Correcta)
NF1084.jpg: No (Detección Correcta)
NF1085.jpg: No (Detección Correcta)
NF1086.jpg: No (Detección Correcta)
NF1087.jpg: No (Detección Correcta)
NF1088.jpg: No (Detección Correcta)
NF1089.jpg: No (Detección Correcta)
NF109.jpg: No (Detección Correcta)
NF1091.jpg: No (Detección Correcta)
NF1092.jpg: No (Detección Correcta)
NF1093.jpg: No (Detección Correcta)
NF1094.jpg: No (Detección Correcta)
NF1095.jpg: No (Detección Correcta)
NF1096.jpg: No (Detección Correcta)
NF1097.jpg: No (Detección Correcta)
NF1098.jpg: No (Detección Correcta)
NF1099.jpg: No (Detección Correcta)
NF11.jpg: No (Detección Correcta)
NF110.jpg: No (Detección Correcta)
NF1100.jpg: No (Detección Correcta)
NF111.jpg: No (Detección Correcta)
NF112.jpg: No (Detección Correcta)
NF113.jpg: No (Detección Correcta)
NF114.jpg: No (Detección Correcta)
NF115.jpg: No (Detección Correcta)
NF116.jpg: No (Detección Correcta)
NF117.jpg: No (Detección Correcta)
NF118.jpg: No (Detección Correcta)
NF119.jpg: No (Detección Correcta)
NF12.jpg: No (Detección Correcta)
NF120.jpg: No (Detección Correcta)
NF121.jpg: No (Detección Correcta)
NF122.jpg: No (Detección Correcta)
NF123.jpg: No (Detección Correcta)
NF124.jpg: No (Detección Correcta)
NF125.jpg: No (Detección Correcta)
NF126.jpg: No (Detección Correcta)
NF127.jpg: No (Detección Correcta)
NF128.jpg: No (Detección Correcta)
NF129.jpg: No (Detección Correcta)
NF13.jpg: No (Detección Correcta)
NF130.jpg: No (Detección Correcta)
NF131.jpg: No (Detección Correcta)
NF132.jpg: No (Detección Correcta)
NF133.jpg: No (Detección Correcta)
NF134.jpg: No (Detección Correcta)
NF135.jpg: No (Detección Correcta)
NF136.jpg: No (Detección Correcta)
NF137.jpg: No (Detección Correcta)
NF138.jpg: No (Detección Correcta)
NF139.jpg: No (Detección Correcta)
NF14.jpg: No (Detección Correcta)
NF140.jpg: No (Detección Correcta)
NF141.jpg: No (Detección Correcta)
NF142.jpg: No (Detección Correcta)
NF143.jpg: No (Detección Correcta)
NF144.jpg: No (Detección Correcta)
NF145.jpg: No (Detección Correcta)
NF146.jpg: No (Detección Correcta)
NF147.jpg: No (Detección Correcta)
NF148.jpg: No (Detección Correcta)
NF149.jpg: No (Detección Correcta)
NF15.jpg: No (Detección Correcta)
NF150.jpg: No (Detección Correcta)
NF151.jpg: No (Detección Correcta)
NF152.jpg: No (Detección Correcta)
NF153.jpg: No (Detección Correcta)
NF154.jpg: No (Detección Correcta)
NF155.jpg: No (Detección Correcta)
NF156.jpg: No (Detección Correcta)
NF157.jpg: No (Detección Correcta)
NF158.jpg: No (Detección Correcta)
NF159.jpg: No (Detección Correcta)
NF16.jpg: No (Detección Correcta)
NF160.jpg: No (Detección Correcta)
NF161.jpg: No (Detección Correcta)
NF162.jpg: No (Detección Correcta)
NF163.jpg: No (Detección Correcta)
NF164.jpg: No (Detección Correcta)
NF165.jpg: No (Detección Correcta)
NF166.jpg: No (Detección Correcta)
NF167.jpg: No (Detección Correcta)
NF168.jpg: No (Detección Correcta)
NF169.jpg: No (Detección Correcta)
NF17.jpg: No (Detección Correcta)
NF170.jpg: No (Detección Correcta)
NF171.jpg: No (Detección Correcta)
NF172.jpg: No (Detección Correcta)
NF173.jpg: No (Detección Correcta)
NF174.jpg: No (Detección Correcta)
NF175.jpg: No (Detección Correcta)
NF176.jpg: No (Detección Correcta)
NF177.jpg: No (Detección Correcta)
NF178.jpg: No (Detección Correcta)
NF179.jpg: No (Detección Correcta)
NF18.jpg: No (Detección Correcta)
NF180.jpg: No (Detección Correcta)
NF181.jpg: No (Detección Correcta)
NF182.jpg: No (Detección Correcta)
NF183.jpg: No (Detección Correcta)
NF184.jpg: No (Detección Correcta)
NF185.jpg: No (Detección Correcta)
NF186.jpg: No (Detección Correcta)
NF187.jpg: No (Detección Correcta)
NF188.jpg: No (Detección Correcta)
NF189.jpg: No (Detección Correcta)
NF19.jpg: No (Detección Correcta)
NF190.jpg: No (Detección Correcta)
NF191.jpg: No (Detección Correcta)
NF192.jpg: No (Detección Correcta)
NF193.jpg: No (Detección Correcta)
NF195.jpg: No (Detección Correcta)
NF196.jpg: No (Detección Correcta)
NF197.jpg: No (Detección Correcta)
NF198.jpg: No (Detección Correcta)
NF199.jpg: No (Detección Correcta)
NF2.jpg: No (Detección Correcta)
NF20.jpg: No (Detección Correcta)
NF200.jpg: No (Detección Correcta)
NF201.jpg: No (Detección Correcta)
NF202.jpg: No (Detección Correcta)
NF203.jpg: No (Detección Correcta)
NF204.jpg: No (Detección Correcta)
NF205.jpg: No (Detección Correcta)
NF206.jpg: No (Detección Correcta)
NF207.jpg: No (Detección Correcta)
NF208.jpg: No (Detección Correcta)
NF209.jpg: No (Detección Correcta)
NF21.jpg: No (Detección Correcta)
NF210.jpg: No (Detección Correcta)
NF211.jpg: No (Detección Correcta)
NF212.jpg: No (Detección Correcta)
NF213.jpg: No (Detección Correcta)
NF214.jpg: No (Detección Correcta)
NF215.jpg: No (Detección Correcta)
NF216.jpg: No (Detección Correcta)
NF217.jpg: No (Detección Correcta)
NF218.jpg: No (Detección Correcta)
NF219.jpg: No (Detección Correcta)
NF22.jpg: No (Detección Correcta)
NF220.jpg: No (Detección Correcta)
NF221.jpg: No (Detección Correcta)
NF222.jpg: No (Detección Correcta)
NF223.jpg: No (Detección Correcta)
NF224.jpg: No (Detección Correcta)
NF225.jpg: No (Detección Correcta)
NF226.jpg: No (Detección Correcta)
NF227.jpg: No (Detección Correcta)
NF229.jpg: No (Detección Correcta)
NF23.jpg: No (Detección Correcta)
NF230.jpg: No (Detección Correcta)
NF231.jpg: No (Detección Correcta)
NF232.jpg: No (Detección Correcta)
NF233.jpg: No (Detección Correcta)
NF234.jpg: No (Detección Correcta)
NF235.jpg: No (Detección Correcta)
NF236.jpg: No (Detección Correcta)
NF237.jpg: No (Detección Correcta)
NF238.jpg: No (Detección Correcta)
NF239.jpg: No (Detección Correcta)
NF24.jpg: No (Detección Correcta)
NF240.jpg: No (Detección Correcta)
NF241.jpg: No (Detección Correcta)
NF242.jpg: No (Detección Correcta)
NF243.jpg: No (Detección Correcta)
NF244.jpg: No (Detección Correcta)
NF245.jpg: No (Detección Correcta)
NF246.jpg: No (Detección Correcta)
NF247.jpg: No (Detección Correcta)
NF248.jpg: No (Detección Correcta)
NF249.jpg: No (Detección Correcta)
NF25.jpg: No (Detección Correcta)
NF250.jpg: No (Detección Correcta)
NF251.jpg: No (Detección Correcta)
NF252.jpg: No (Detección Correcta)
NF253.jpg: No (Detección Correcta)
NF254.jpg: No (Detección Correcta)
NF255.jpg: No (Detección Correcta)
NF256.jpg: No (Detección Correcta)
NF257.jpg: No (Detección Correcta)
NF258.jpg: No (Detección Correcta)
NF259.jpg: No (Detección Correcta)
NF26.jpg: No (Detección Correcta)
NF260.jpg: No (Detección Correcta)
NF261.jpg: No (Detección Correcta)
NF262.jpg: No (Detección Correcta)
NF263.jpg: No (Detección Correcta)
NF264.jpg: No (Detección Correcta)
NF265.jpg: No (Detección Correcta)
NF266.jpg: No (Detección Correcta)
NF267.jpg: No (Detección Correcta)
NF268.jpg: No (Detección Correcta)
NF269.jpg: No (Detección Correcta)
NF27.jpg: No (Detección Correcta)
NF270.jpg: No (Detección Correcta)
NF271.jpg: No (Detección Correcta)
NF272.jpg: No (Detección Correcta)
NF273.jpg: No (Detección Correcta)
NF274.jpg: No (Detección Correcta)
NF275.jpg: No (Detección Correcta)
NF276.jpg: No (Detección Correcta)
NF277.jpg: No (Detección Correcta)
NF278.jpg: No (Detección Correcta)
NF279.jpg: No (Detección Correcta)
NF28.jpg: No (Detección Correcta)
NF280.jpg: No (Detección Correcta)
NF281.jpg: No (Detección Correcta)
NF282.jpg: No (Detección Correcta)
NF283.jpg: No (Detección Correcta)
NF284.jpg: No (Detección Correcta)
