Resultados de Detección de Fuego:

Imágenes con FUEGO:
F632.jpg: Sí (Detección Correcta)
F633.jpg: Sí (Detección Correcta)
F634.jpg: Sí (Detección Correcta)
F635.jpg: Sí (Detección Correcta)
F636.jpg: Sí (Detección Correcta)
F637.jpg: Sí (Detección Correcta)
F638.jpg: Sí (Detección Correcta)
F639.jpg: Sí (Detección Correcta)
F64.jpg: Sí (Detección Correcta)
F640.jpg: Sí (Detección Correcta)
F641.jpg: Sí (Detección Correcta)
F642.jpg: Sí (Detección Correcta)
F643.jpg: Sí (Detección Correcta)
F644.jpg: Sí (Detección Correcta)
F645.jpg: Sí (Detección Correcta)
F646.jpg: Sí (Detección Correcta)
F647.jpg: Sí (Detección Correcta)
F648.jpg: Sí (Detección Correcta)
F649.jpg: Sí (Detección Correcta)
F65.jpg: Sí (Detección Correcta)
F650.jpg: Sí (Detección Correcta)
F651.jpg: Sí (Detección Correcta)
F652.jpg: Sí (Detección Correcta)
F653.jpg: Sí (Detección Correcta)
F654.jpg: Sí (Detección Correcta)
F655.jpg: Sí (Detección Correcta)
F656.jpg: Sí (Detección Correcta)
F657.jpg: Sí (Detección Correcta)
F658.jpg: Sí (Detección Correcta)
F659.jpg: Sí (Detección Correcta)
F66.jpg: Sí (Detección Correcta)
F660.jpg: No (Detección Errónea)
F661.jpg: Sí (Detección Correcta)
F662.jpg: Sí (Detección Correcta)
F663.jpg: Sí (Detección Correcta)
F664.jpg: No (Detección Errónea)
F665.jpg: Sí (Detección Correcta)
F666.jpg: No (Detección Errónea)
F667.jpg: No (Detección Errónea)
F668.jpg: Sí (Detección Correcta)
F669.jpg: Sí (Detección Correcta)
F67.jpg: Sí (Detección Correcta)
F670.jpg: Sí (Detección Correcta)
F671.jpg: Sí (Detección Correcta)
F672.jpg: Sí (Detección Correcta)
F673.jpg: Sí (Detección Correcta)
F674.jpg: Sí (Detección Correcta)
F675.jpg: Sí (Detección Correcta)
F676.jpg: Sí (Detección Correcta)
F677.jpg: Sí (Detección Correcta)
F678.jpg: Sí (Detección Correcta)
F679.jpg: Sí (Detección Correcta)
F68.jpg: Sí (Detección Correcta)
F680.jpg: Sí (Detección Correcta)
F681.jpg: Sí (Detección Correcta)
F682.jpg: Sí (Detección Correcta)
F683.jpg: Sí (Detección Correcta)
F684.jpg: Sí (Detección Correcta)
F685.jpg: Sí (Detección Correcta)
F686.jpg: Sí (Detección Correcta)
F687.jpg: Sí (Detección Correcta)
F688.jpg: Sí (Detección Correcta)
F689.jpg: No (Detección Errónea)
F69.jpg: Sí (Detección Correcta)
F690.jpg: Sí (Detección Correcta)
F691.jpg: Sí (Detección Correcta)
F692.jpg: Sí (Detección Correcta)
F693.jpg: Sí (Detección Correcta)
F694.jpg: Sí (Detección Correcta)
F695.jpg: Sí (Detección Correcta)
F696.jpg: Sí (Detección Correcta)
F697.jpg: Sí (Detección Correcta)
F698.jpg: Sí (Detección Correcta)
F699.jpg: Sí (Detección Correcta)
F7.jpg: Sí (Detección Correcta)
F70.jpg: Sí (Detección Correcta)
F700.jpg: Sí (Detección Correcta)
F701.jpg: Sí (Detección Correcta)
F702.jpg: Sí (Detección Correcta)
F703.jpg: Sí (Detección Correcta)
F704.jpg: Sí (Detección Correcta)
F705.jpg: Sí (Detección Correcta)
F706.jpg: Sí (Detección Correcta)
F707.jpg: Sí (Detección Correcta)
F708.jpg: No (Detección Errónea)
F709.jpg: Sí (Detección Correcta)
F71.jpg: Sí (Detección Correcta)
F710.jpg: Sí (Detección Correcta)
F711.jpg: Sí (Detección Correcta)
F712.jpg: Sí (Detección Correcta)
F713.jpg: Sí (Detección Correcta)
F714.jpg: Sí (Detección Correcta)
F715.jpg: Sí (Detección Correcta)
F716.jpg: Sí (Detección Correcta)
F717.jpg: Sí (Detección Correcta)
F718.jpg: Sí (Detección Correcta)
F719.jpg: Sí (Detección Correcta)
F72.jpg: Sí (Detección Correcta)
F720.jpg: Sí (Detección Correcta)
F721.jpg: Sí (Detección Correcta)
F722.jpg: Sí (Detección Correcta)
F723.jpg: Sí (Detección Correcta)
F724.jpg: Sí (Detección Correcta)
F725.jpg: Sí (Detección Correcta)
F726.jpg: Sí (Detección Correcta)
F727.jpg: Sí (Detección Correcta)
F728.jpg: Sí (Detección Correcta)
F729.jpg: Sí (Detección Correcta)
F73.jpg: Sí (Detección Correcta)
F730.jpg: Sí (Detección Correcta)
F731.jpg: Sí (Detección Correcta)
F732.jpg: Sí (Detección Correcta)
F733.jpg: Sí (Detección Correcta)
F734.jpg: Sí (Detección Correcta)
F735.jpg: Sí (Detección Correcta)
F736.jpg: Sí (Detección Correcta)
F737.jpg: Sí (Detección Correcta)
F738.jpg: Sí (Detección Correcta)
F739.jpg: Sí (Detección Correcta)
F74.jpg: Sí (Detección Correcta)
F740.jpg: Sí (Detección Correcta)
F741.jpg: Sí (Detección Correcta)
F742.jpg: Sí (Detección Correcta)
F743.jpg: Sí (Detección Correcta)
F744.jpg: Sí (Detección Correcta)
F745.jpg: Sí (Detección Correcta)
F746.jpg: Sí (Detección Correcta)
F747.jpg: Sí (Detección Correcta)
F748.jpg: Sí (Detección Correcta)
F749.jpg: Sí (Detección Correcta)
F75.jpg: Sí (Detección Correcta)
F750.jpg: Sí (Detección Correcta)
F751.jpg: Sí (Detección Correcta)
F752.jpg: Sí (Detección Correcta)
F753.jpg: Sí (Detección Correcta)
F754.jpg: Sí (Detección Correcta)
F755.jpg: Sí (Detección Correcta)
F756.jpg: Sí (Detección Correcta)
F757.jpg: Sí (Detección Correcta)
F758.jpg: Sí (Detección Correcta)
F759.jpg: Sí (Detección Correcta)
F76.jpg: Sí (Detección Correcta)
F760.jpg: Sí (Detección Correcta)
F761.jpg: Sí (Detección Correcta)
F762.jpg: Sí (Detección Correcta)
F763.jpg: Sí (Detección Correcta)
F764.jpg: Sí (Detección Correcta)
F765.jpg: Sí (Detección Correcta)
F766.jpg: Sí (Detección Correcta)
F767.jpg: Sí (Detección Correcta)
F768.jpg: Sí (Detección Correcta)
F769.jpg: Sí (Detección Correcta)
F77.jpg: Sí (Detección Correcta)
F770.jpg: Sí (Detección Correcta)
F771.jpg: Sí (Detección Correcta)
F772.jpg: Sí (Detección Correcta)
F773.jpg: Sí (Detección Correcta)
F774.jpg: Sí (Detección Correcta)
F775.jpg: Sí (Detección Correcta)
F776.jpg: Sí (Detección Correcta)
F777.jpg: Sí (Detección Correcta)
F778.jpg: Sí (Detección Correcta)
F779.jpg: Sí (Detección Correcta)
F78.jpg: Sí (Detección Correcta)
F780.jpg: Sí (Detección Correcta)
F781.jpg: Sí (Detección Correcta)
F782.jpg: Sí (Detección Correcta)
F783.jpg: Sí (Detección Correcta)
F784.jpg: Sí (Detección Correcta)
F785.jpg: Sí (Detección Correcta)
F786.jpg: Sí (Detección Correcta)
F787.jpg: Sí (Detección Correcta)
F788.jpg: No (Detección Errónea)
F789.jpg: Sí (Detección Correcta)
F79.jpg: Sí (Detección Correcta)
F790.jpg: No (Detección Errónea)
F791.jpg: No (Detección Errónea)
F792.jpg: Sí (Detección Correcta)
F793.jpg: No (Detección Errónea)
F794.jpg: No (Detección Errónea)
F795.jpg: No (Detección Errónea)
F796.jpg: Sí (Detección Correcta)
F797.jpg: No (Detección Errónea)
F798.jpg: No (Detección Errónea)
F799.jpg: Sí (Detección Correcta)
F8.jpg: Sí (Detección Correcta)
F80.jpg: Sí (Detección Correcta)
F800.jpg: Sí (Detección Correcta)
F801.jpg: Sí (Detección Correcta)
F802.jpg: Sí (Detección Correcta)
F803.jpg: Sí (Detección Correcta)
F804.jpg: Sí (Detección Correcta)
F805.jpg: Sí (Detección Correcta)
F806.jpg: Sí (Detección Correcta)
F807.jpg: Sí (Detección Correcta)
F808.jpg: Sí (Detección Correcta)
F809.jpg: Sí (Detección Correcta)
F81.jpg: Sí (Detección Correcta)
F810.jpg: Sí (Detección Correcta)
F811.jpg: Sí (Detección Correcta)
F812.jpg: Sí (Detección Correcta)
F813.jpg: Sí (Detección Correcta)
F814.jpg: Sí (Detección Correcta)
F815.jpg: Sí (Detección Correcta)
F816.jpg: Sí (Detección Correcta)
F817.jpg: Sí (Detección Correcta)
F818.jpg: Sí (Detección Correcta)
F819.jpg: Sí (Detección Correcta)
F82.jpg: Sí (Detección Correcta)
F820.jpg: Sí (Detección Correcta)
F821.jpg: Sí (Detección Correcta)
F822.jpg: Sí (Detección Correcta)
F823.jpg: Sí (Detección Correcta)
F824.jpg: Sí (Detección Correcta)
F825.jpg: Sí (Detección Correcta)
F826.jpg: Sí (Detección Correcta)
F827.jpg: Sí (Detección Correcta)
F828.jpg: Sí (Detección Correcta)
F829.jpg: Sí (Detección Correcta)
F83.jpg: Sí (Detección Correcta)
F830.jpg: Sí (Detección Correcta)
F831.jpg: Sí (Detección Correcta)
F832.jpg: Sí (Detección Correcta)
F833.jpg: Sí (Detección Correcta)
F834.jpg: Sí (Detección Correcta)
F835.jpg: Sí (Detección Correcta)
F836.jpg: Sí (Detección Correcta)
F837.jpg: Sí (Detección Correcta)
F838.jpg: Sí (Detección Correcta)
F839.jpg: Sí (Detección Correcta)
F84.jpg: Sí (Detección Correcta)
F840.jpg: Sí (Detección Correcta)
F841.jpg: Sí (Detección Correcta)
F842.jpg: Sí (Detección Correcta)
F843.jpg: Sí (Detección Correcta)
F844.jpg: Sí (Detección Correcta)
F845.jpg: Sí (Detección Correcta)
F846.jpg: Sí (Detección Correcta)
F847.jpg: Sí (Detección Correcta)
F848.jpg: Sí (Detección Correcta)
F849.jpg: Sí (Detección Correcta)
F85.jpg: Sí (Detección Correcta)
F850.jpg: Sí (Detección Correcta)
F851.jpg: Sí (Detección Correcta)
F852.jpg: Sí (Detección Correcta)
F853.jpg: Sí (Detección Correcta)
F854.jpg: Sí (Detección Correcta)
F855.jpg: Sí (Detección Correcta)
F856.jpg: Sí (Detección Correcta)
F857.jpg: Sí (Detección Correcta)
F858.jpg: Sí (Detección Correcta)
F859.jpg: Sí (Detección Correcta)
F86.jpg: Sí (Detección Correcta)
F860.jpg: Sí (Detección Correcta)
F861.jpg: Sí (Detección Correcta)
F862.jpg: Sí (Detección Correcta)
F863.jpg: Sí (Detección Correcta)
F864.jpg: Sí (Detección Correcta)
F865.jpg: Sí (Detección Correcta)
F866.jpg: Sí (Detección Correcta)
F867.jpg: Sí (Detección Correcta)
F868.jpg: Sí (Detección Correcta)
F869.jpg: Sí (Detección Correcta)
F87.jpg: Sí (Detección Correcta)
F870.jpg: Sí (Detección Correcta)
F871.jpg: Sí (Detección Correcta)
F872.jpg: Sí (Detección Correcta)
F873.jpg: Sí (Detección Correcta)
F874.jpg: Sí (Detección Correcta)
F875.jpg: Sí (Detección Correcta)
F876.jpg: Sí (Detección Correcta)
F877.jpg: Sí (Detección Correcta)
F878.jpg: Sí (Detección Correcta)
F879.jpg: Sí (Detección Correcta)
F88.jpg: Sí (Detección Correcta)
F880.jpg: Sí (Detección Correcta)
F881.jpg: Sí (Detección Correcta)
F882.jpg: Sí (Detección Correcta)
F883.jpg: Sí (Detección Correcta)
F884.jpg: Sí (Detección Correcta)
F885.jpg: Sí (Detección Correcta)
F886.jpg: Sí (Detección Correcta)
F887.jpg: Sí (Detección Correcta)
F888.jpg: Sí (Detección Correcta)
F889.jpg: Sí (Detección Correcta)
F89.jpg: Sí (Detección Correcta)
F890.jpg: Sí (Detección Correcta)
F891.jpg: Sí (Detección Correcta)
F892.jpg: Sí (Detección Correcta)
F893.jpg: Sí (Detección Correcta)
F894.jpg: Sí (Detección Correcta)
F895.jpg: Sí (Detección Correcta)
F896.jpg: Sí (Detección Correcta)
F897.jpg: Sí (Detección Correcta)
F898.jpg: Sí (Detección Correcta)
F899.jpg: Sí (Detección Correcta)
F9.jpg: Sí (Detección Correcta)
F90.jpg: Sí (Detección Correcta)
F900.jpg: Sí (Detección Correcta)
F901.jpg: Sí (Detección Correcta)
F902.jpg: Sí (Detección Correcta)
F903.jpg: Sí (Detección Correcta)
F904.jpg: Sí (Detección Correcta)
F905.jpg: Sí (Detección Correcta)
F906.jpg: Sí (Detección Correcta)
F907.jpg: Sí (Detección Correcta)
F908.jpg: Sí (Detección Correcta)
F909.jpg: Sí (Detección Correcta)
F91.jpg: Sí (Detección Correcta)
F910.jpg: Sí (Detección Correcta)
F911.jpg: Sí (Detección Correcta)
F912.jpg: Sí (Detección Correcta)
F913.jpg: Sí (Detección Correcta)
F914.jpg: Sí (Detección Correcta)
F915.jpg: Sí (Detección Correcta)
F916.jpg: Sí (Detección Correcta)
F917.jpg: Sí (Detección Correcta)
F918.jpg: Sí (Detección Correcta)
F919.jpg: Sí (Detección Correcta)
F92.jpg: Sí (Detección Correcta)
F920.jpg: Sí (Detección Correcta)
F921.jpg: Sí (Detección Correcta)
F922.jpg: Sí (Detección Correcta)
F923.jpg: Sí (Detección Correcta)
F924.jpg: Sí (Detección Correcta)
F925.jpg: Sí (Detección Correcta)
F926.jpg: Sí (Detección Correcta)
F927.jpg: Sí (Detección Correcta)
F928.jpg: Sí (Detección Correcta)
F929.jpg: Sí (Detección Correcta)
F93.jpg: Sí (Detección Correcta)
F930.jpg: Sí (Detección Correcta)
F931.jpg: Sí (Detección Correcta)
F932.jpg: Sí (Detección Correcta)
F933.jpg: Sí (Detección Correcta)
F934.jpg: Sí (Detección Correcta)
F935.jpg: Sí (Detección Correcta)
F936.jpg: Sí (Detección Correcta)
F937.jpg: Sí (Detección Correcta)
F938.jpg: Sí (Detección Correcta)
F939.jpg: Sí (Detección Correcta)
F94.jpg: Sí (Detección Correcta)
F940.jpg: Sí (Detección Correcta)
F941.jpg: Sí (Detección Correcta)
F942.jpg: Sí (Detección Correcta)
F943.jpg: Sí (Detección Correcta)
F944.jpg: Sí (Detección Correcta)
F945.jpg: No (Detección Errónea)
F946.jpg: Sí (Detección Correcta)
F947.jpg: Sí (Detección Correcta)
F948.jpg: Sí (Detección Correcta)
F949.jpg: Sí (Detección Correcta)
F95.jpg: Sí (Detección Correcta)
F950.jpg: Sí (Detección Correcta)
F951.jpg: Sí (Detección Correcta)
F952.jpg: Sí (Detección Correcta)
F953.jpg: Sí (Detección Correcta)
F954.jpg: Sí (Detección Correcta)
F955.jpg: Sí (Detección Correcta)
F956.jpg: Sí (Detección Correcta)
F957.jpg: Sí (Detección Correcta)
F958.jpg: Sí (Detección Correcta)
F959.jpg: Sí (Detección Correcta)
F96.jpg: Sí (Detección Correcta)
F960.jpg: Sí (Detección Correcta)
F961.jpg: Sí (Detección Correcta)
F962.jpg: Sí (Detección Correcta)
F963.jpg: Sí (Detección Correcta)
F964.jpg: Sí (Detección Correcta)
F965.jpg: Sí (Detección Correcta)
F966.jpg: Sí (Detección Correcta)
F967.jpg: Sí (Detección Correcta)
F968.jpg: Sí (Detección Correcta)
F969.jpg: Sí (Detección Correcta)
F97.jpg: Sí (Detección Correcta)
F970.jpg: Sí (Detección Correcta)
F971.jpg: Sí (Detección Correcta)
F972.jpg: Sí (Detección Correcta)
F973.jpg: Sí (Detección Correcta)
F974.jpg: Sí (Detección Correcta)
F975.jpg: Sí (Detección Correcta)
F976.jpg: Sí (Detección Correcta)
F977.jpg: Sí (Detección Correcta)
F978.jpg: Sí (Detección Correcta)
F979.jpg: Sí (Detección Correcta)
F98.jpg: Sí (Detección Correcta)
F980.jpg: Sí (Detección Correcta)
F981.jpg: Sí (Detección Correcta)
F982.jpg: Sí (Detección Correcta)
F983.jpg: Sí (Detección Correcta)
F984.jpg: Sí (Detección Correcta)
F985.jpg: Sí (Detección Correcta)
F986.jpg: Sí (Detección Correcta)
F987.jpg: Sí (Detección Correcta)
F988.jpg: Sí (Detección Correcta)
F989.jpg: Sí (Detección Correcta)
F99.jpg: Sí (Detección Correcta)
F990.jpg: Sí (Detección Correcta)
F991.jpg: Sí (Detección Correcta)
F992.jpg: Sí (Detección Correcta)
F993.jpg: Sí (Detección Correcta)
F994.jpg: Sí (Detección Correcta)
F995.jpg: Sí (Detección Correcta)
F996.jpg: Sí (Detección Correcta)
F997.jpg: Sí (Detección Correcta)
F998.jpg: No (Detección Errónea)
F999.jpg: Sí (Detección Correcta)

Imágenes SIN fuego:
NF1.jpg: No (Detección Correcta)
NF10.jpg: No (Detección Correcta)
NF100.jpg: Sí (Detección Errónea)
NF1000.jpg: Sí (Detección Errónea)
NF1001.jpg: Sí (Detección Errónea)
NF1002.jpg: Sí (Detección Errónea)
NF1003.jpg: Sí (Detección Errónea)
NF1004.jpg: Sí (Detección Errónea)
NF1005.jpg: Sí (Detección Errónea)
NF1006.jpg: Sí (Detección Errónea)
NF1007.jpg: Sí (Detección Errónea)
NF1008.jpg: Sí (Detección Errónea)
NF1009.jpg: Sí (Detección Errónea)
NF101.jpg: No (Detección Correcta)
NF1010.jpg: Sí (Detección Errónea)
NF1011.jpg: Sí (Detección Errónea)
NF1012.jpg: Sí (Detección Errónea)
NF1013.jpg: Sí (Detección Errónea)
NF1014.jpg: Sí (Detección Errónea)
NF1015.jpg: Sí (Detección Errónea)
NF1016.jpg: Sí (Detección Errónea)
NF1017.jpg: Sí (Detección Errónea)
NF1018.jpg: Sí (Detección Errónea)
NF1019.jpg: Sí (Detección Errónea)
NF102.jpg: Sí (Detección Errónea)
NF1020.jpg: Sí (Detección Errónea)
NF1021.jpg: Sí (Detección Errónea)
NF1022.jpg: Sí (Detección Errónea)
NF1023.jpg: Sí (Detección Errónea)
NF1024.jpg: Sí (Detección Errónea)
NF1025.jpg: Sí (Detección Errónea)
NF1026.jpg: Sí (Detección Errónea)
NF1027.jpg: Sí (Detección Errónea)
NF1028.jpg: Sí (Detección Errónea)
NF1029.jpg: Sí (Detección Errónea)
NF103.jpg: Sí (Detección Errónea)
NF1030.jpg: Sí (Detección Errónea)
NF1031.jpg: Sí (Detección Errónea)
NF1032.jpg: Sí (Detección Errónea)
NF1033.jpg: Sí (Detección Errónea)
NF1034.jpg: Sí (Detección Errónea)
NF1035.jpg: Sí (Detección Errónea)
NF1036.jpg: Sí (Detección Errónea)
NF1037.jpg: Sí (Detección Errónea)
NF1038.jpg: Sí (Detección Errónea)
NF1039.jpg: Sí (Detección Errónea)
NF104.jpg: Sí (Detección Errónea)
NF1040.jpg: Sí (Detección Errónea)
NF1041.jpg: Sí (Detección Errónea)
NF1042.jpg: Sí (Detección Errónea)
NF1043.jpg: Sí (Detección Errónea)
NF1044.jpg: Sí (Detección Errónea)
NF1045.jpg: Sí (Detección Errónea)
NF1046.jpg: Sí (Detección Errónea)
NF1047.jpg: Sí (Detección Errónea)
NF1048.jpg: Sí (Detección Errónea)
NF1049.jpg: Sí (Detección Errónea)
NF105.jpg: No (Detección Correcta)
NF1050.jpg: Sí (Detección Errónea)
NF1051.jpg: Sí (Detección Errónea)
NF1052.jpg: Sí (Detección Errónea)
NF1053.jpg: Sí (Detección Errónea)
NF1054.jpg: Sí (Detección Errónea)
NF1055.jpg: Sí (Detección Errónea)
NF1056.jpg: Sí (Detección Errónea)
NF1057.jpg: Sí (Detección Errónea)
NF1058.jpg: Sí (Detección Errónea)
NF1059.jpg: Sí (Detección Errónea)
NF106.jpg: Sí (Detección Errónea)
NF1060.jpg: Sí (Detección Errónea)
NF1061.jpg: Sí (Detección Errónea)
NF1062.jpg: Sí (Detección Errónea)
NF1063.jpg: Sí (Detección Errónea)
NF1064.jpg: Sí (Detección Errónea)
NF1065.jpg: Sí (Detección Errónea)
NF1066.jpg: Sí (Detección Errónea)
NF1067.jpg: Sí (Detección Errónea)
NF1068.jpg: Sí (Detección Errónea)
NF1069.jpg: Sí (Detección Errónea)
NF107.jpg: Sí (Detección Errónea)
NF1070.jpg: Sí (Detección Errónea)
NF1071.jpg: Sí (Detección Errónea)
NF1072.jpg: Sí (Detección Errónea)
NF1073.jpg: Sí (Detección Errónea)
NF1074.jpg: Sí (Detección Errónea)
NF1075.jpg: Sí (Detección Errónea)
NF1076.jpg: Sí (Detección Errónea)
NF1077.jpg: Sí (Detección Errónea)
NF1078.jpg: Sí (Detección Errónea)
NF1079.jpg: Sí (Detección Errónea)
NF108.jpg: Sí (Detección Errónea)
NF1080.jpg: Sí (Detección Errónea)
NF1081.jpg: Sí (Detección Errónea)
NF1082.jpg: Sí (Detección Errónea)
NF1083.jpg: Sí (Detección Errónea)
NF1084.jpg: Sí (Detección Errónea)
NF1085.jpg: Sí (Detección Errónea)
NF1086.jpg: Sí (Detección Errónea)
NF1087.jpg: Sí (Detección Errónea)
NF1088.jpg: Sí (Detección Errónea)
NF1089.jpg: Sí (Detección Errónea)
NF109.jpg: Sí (Detección Errónea)
NF1090.jpg: Sí (Detección Errónea)
NF1091.jpg: Sí (Detección Errónea)
NF1092.jpg: Sí (Detección Errónea)
NF1093.jpg: Sí (Detección Errónea)
NF1094.jpg: Sí (Detección Errónea)
NF1095.jpg: Sí (Detección Errónea)
NF1096.jpg: Sí (Detección Errónea)
NF1097.jpg: Sí (Detección Errónea)
NF1098.jpg: Sí (Detección Errónea)
NF1099.jpg: Sí (Detección Errónea)
NF11.jpg: No (Detección Correcta)
NF110.jpg: Sí (Detección Errónea)
NF1100.jpg: Sí (Detección Errónea)
NF111.jpg: Sí (Detección Errónea)
NF112.jpg: No (Detección Correcta)
NF113.jpg: No (Detección Correcta)
NF114.jpg: Sí (Detección Errónea)
NF115.jpg: Sí (Detección Errónea)
NF116.jpg: Sí (Detección Errónea)
NF117.jpg: Sí (Detección Errónea)
NF118.jpg: Sí (Detección Errónea)
NF119.jpg: Sí (Detección Errónea)
NF12.jpg: No (Detección Correcta)
NF120.jpg: Sí (Detección Errónea)
NF121.jpg: Sí (Detección Errónea)
NF122.jpg: Sí (Detección Errónea)
NF123.jpg: Sí (Detección Errónea)
NF124.jpg: No (Detección Correcta)
NF125.jpg: Sí (Detección Errónea)
NF126.jpg: Sí (Detección Errónea)
NF127.jpg: Sí (Detección Errónea)
NF128.jpg: Sí (Detección Errónea)
NF129.jpg: Sí (Detección Errónea)
NF13.jpg: No (Detección Correcta)
NF130.jpg: Sí (Detección Errónea)
NF131.jpg: Sí (Detección Errónea)
NF132.jpg: Sí (Detección Errónea)
NF133.jpg: Sí (Detección Errónea)
NF134.jpg: Sí (Detección Errónea)
NF135.jpg: No (Detección Correcta)
NF136.jpg: Sí (Detección Errónea)
NF137.jpg: Sí (Detección Errónea)
NF138.jpg: Sí (Detección Errónea)
NF139.jpg: No (Detección Correcta)
NF14.jpg: No (Detección Correcta)
NF140.jpg: No (Detección Correcta)
NF141.jpg: Sí (Detección Errónea)
NF142.jpg: Sí (Detección Errónea)
NF143.jpg: Sí (Detección Errónea)
NF144.jpg: No (Detección Correcta)
NF145.jpg: No (Detección Correcta)
NF146.jpg: No (Detección Correcta)
NF147.jpg: No (Detección Correcta)
NF148.jpg: No (Detección Correcta)
NF149.jpg: No (Detección Correcta)
NF15.jpg: No (Detección Correcta)
NF150.jpg: No (Detección Correcta)
NF151.jpg: No (Detección Correcta)
NF152.jpg: No (Detección Correcta)
NF153.jpg: No (Detección Correcta)
NF154.jpg: No (Detección Correcta)
NF155.jpg: No (Detección Correcta)
NF156.jpg: No (Detección Correcta)
NF157.jpg: No (Detección Correcta)
NF158.jpg: No (Detección Correcta)
NF159.jpg: No (Detección Correcta)
NF16.jpg: No (Detección Correcta)
NF160.jpg: No (Detección Correcta)
NF161.jpg: No (Detección Correcta)
NF162.jpg: Sí (Detección Errónea)
NF163.jpg: Sí (Detección Errónea)
NF164.jpg: Sí (Detección Errónea)
NF165.jpg: Sí (Detección Errónea)
NF166.jpg: No (Detección Correcta)
NF167.jpg: Sí (Detección Errónea)
NF168.jpg: No (Detección Correcta)
NF169.jpg: No (Detección Correcta)
NF17.jpg: No (Detección Correcta)
NF170.jpg: No (Detección Correcta)
NF171.jpg: No (Detección Correcta)
NF172.jpg: No (Detección Correcta)
NF173.jpg: Sí (Detección Errónea)
NF174.jpg: Sí (Detección Errónea)
NF175.jpg: Sí (Detección Errónea)
NF176.jpg: Sí (Detección Errónea)
NF177.jpg: Sí (Detección Errónea)
NF178.jpg: Sí (Detección Errónea)
NF179.jpg: No (Detección Correcta)
NF18.jpg: No (Detección Correcta)
NF180.jpg: Sí (Detección Errónea)
NF181.jpg: Sí (Detección Errónea)
NF182.jpg: Sí (Detección Errónea)
NF183.jpg: Sí (Detección Errónea)
NF184.jpg: Sí (Detección Errónea)
NF185.jpg: Sí (Detección Errónea)
NF186.jpg: Sí (Detección Errónea)
NF187.jpg: Sí (Detección Errónea)
NF188.jpg: Sí (Detección Errónea)
NF189.jpg: Sí (Detección Errónea)
NF19.jpg: No (Detección Correcta)
NF190.jpg: No (Detección Correcta)
NF191.jpg: Sí (Detección Errónea)
NF192.jpg: Sí (Detección Errónea)
NF193.jpg: Sí (Detección Errónea)
NF194.jpg: Sí (Detección Errónea)
NF195.jpg: Sí (Detección Errónea)
NF196.jpg: Sí (Detección Errónea)
NF197.jpg: Sí (Detección Errónea)
NF198.jpg: Sí (Detección Errónea)
NF199.jpg: Sí (Detección Errónea)
NF2.jpg: No (Detección Correcta)
NF20.jpg: No (Detección Correcta)
NF200.jpg: Sí (Detección Errónea)
NF201.jpg: No (Detección Correcta)
NF202.jpg: Sí (Detección Errónea)
NF203.jpg: Sí (Detección Errónea)
NF204.jpg: Sí (Detección Errónea)
NF205.jpg: Sí (Detección Errónea)
NF206.jpg: Sí (Detección Errónea)
NF207.jpg: Sí (Detección Errónea)
NF208.jpg: Sí (Detección Errónea)
NF209.jpg: Sí (Detección Errónea)
NF21.jpg: No (Detección Correcta)
NF210.jpg: Sí (Detección Errónea)
NF211.jpg: Sí (Detección Errónea)
NF212.jpg: No (Detección Correcta)
NF213.jpg: Sí (Detección Errónea)
NF214.jpg: Sí (Detección Errónea)
NF215.jpg: Sí (Detección Errónea)
NF216.jpg: Sí (Detección Errónea)
NF217.jpg: Sí (Detección Errónea)
NF218.jpg: Sí (Detección Errónea)
NF219.jpg: Sí (Detección Errónea)
NF22.jpg: No (Detección Correcta)
NF220.jpg: Sí (Detección Errónea)
NF221.jpg: Sí (Detección Errónea)
NF222.jpg: Sí (Detección Errónea)
NF223.jpg: No (Detección Correcta)
NF224.jpg: No (Detección Correcta)
NF225.jpg: Sí (Detección Errónea)
NF226.jpg: Sí (Detección Errónea)
NF227.jpg: Sí (Detección Errónea)
NF228.jpg: Sí (Detección Errónea)
NF229.jpg: Sí (Detección Errónea)
NF23.jpg: No (Detección Correcta)
NF230.jpg: Sí (Detección Errónea)
NF231.jpg: No (Detección Correcta)
NF232.jpg: Sí (Detección Errónea)
NF233.jpg: Sí (Detección Errónea)
NF234.jpg: Sí (Detección Errónea)
NF235.jpg: No (Detección Correcta)
NF236.jpg: Sí (Detección Errónea)
NF237.jpg: Sí (Detección Errónea)
NF238.jpg: Sí (Detección Errónea)
NF239.jpg: Sí (Detección Errónea)
NF24.jpg: No (Detección Correcta)
NF240.jpg: Sí (Detección Errónea)
NF241.jpg: Sí (Detección Errónea)
NF242.jpg: Sí (Detección Errónea)
NF243.jpg: Sí (Detección Errónea)
NF244.jpg: Sí (Detección Errónea)
NF245.jpg: Sí (Detección Errónea)
NF246.jpg: No (Detección Correcta)
NF247.jpg: Sí (Detección Errónea)
NF248.jpg: Sí (Detección Errónea)
NF249.jpg: Sí (Detección Errónea)
NF25.jpg: No (Detección Correcta)
NF250.jpg: Sí (Detección Errónea)
NF251.jpg: Sí (Detección Errónea)
NF252.jpg: Sí (Detección Errónea)
NF253.jpg: Sí (Detección Errónea)
NF254.jpg: Sí (Detección Errónea)
NF255.jpg: No (Detección Correcta)
NF256.jpg: Sí (Detección Errónea)
NF257.jpg: No (Detección Correcta)
NF258.jpg: Sí (Detección Errónea)
NF259.jpg: Sí (Detección Errónea)
